SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,Troutdale,OR,97060,335000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1215.0,4356.0,2000.0,2.0,276.0,,Active,,,RMLS,18035044,N,Y,45.53454467536124,-122.37720652463878
MLS Listing,,Vacant Land,Gresham,OR,97080,84500,,,"Gresham, Sandy, Troutdale, Corbett",,7405.0,,3.0,,,Active,,,RMLS,18351651,N,Y,45.5033586390223,-122.3823433609777
MLS Listing,,Condo/Co-op,Gresham,OR,97030,189900,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",928.0,,1975.0,3.0,205.0,170.0,Active,,,RMLS,18668971,N,Y,45.529770837697086,-122.4221875623029
MLS Listing,,Single Family Residential,Gresham,OR,97080,384900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1833.0,,2018.0,3.0,210.0,,Active,,,RMLS,18428989,N,Y,45.478394631663086,-122.38498536833691
MLS Listing,,Vacant Land,Gresham,OR,97080,119500,,,"Gresham, Sandy, Troutdale, Corbett",,16552.0,,3.0,,,Active,,,RMLS,18539690,N,Y,45.4690979403348,-122.4051940596652
MLS Listing,,Single Family Residential,Gresham,OR,97080,519900,4.0,3.5,"Gresham, Sandy, Troutdale, Corbett",3180.0,,2018.0,4.0,163.0,,Active,September-22-2018 12:00 PM,September-22-2018 06:00 PM,RMLS,18683443,N,Y,45.46810591125417,-122.46159408874583
MLS Listing,,Single Family Residential,Gresham,OR,97030,340000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1745.0,14810.0,1950.0,4.0,195.0,,Active,,,RMLS,18252576,N,Y,45.528913909895316,-122.42807479010469
MLS Listing,,Single Family Residential,Gresham,OR,97080,359900,4.0,3.0,Powell Valley,1868.0,6969.0,1994.0,5.0,193.0,,Active,,,RMLS,18184629,N,Y,45.531532207132535,-122.36368269286747
MLS Listing,,Single Family Residential,Gresham,OR,97080,405000,3.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2354.0,9583.0,1977.0,5.0,172.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18350747,N,Y,45.480731107640295,-122.44568989235971
MLS Listing,,Vacant Land,Gresham,OR,97080,317700,,,"Gresham, Sandy, Troutdale, Corbett",,4791.0,,5.0,,,Active,,,RMLS,18631338,N,Y,45.51330077636554,-122.41177662363447
MLS Listing,,Single Family Residential,Portland,OR,97230,575000,3.0,2.0,Portland Northeast,2100.0,,1999.0,6.0,274.0,,Active,,,RMLS,18086777,N,Y,45.58358221392257,-122.43513978607743
MLS Listing,,Single Family Residential,Gresham,OR,97080,279900,3.0,1.0,THOM PARK,912.0,6534.0,1964.0,6.0,307.0,,Active,,,RMLS,18081065,N,Y,45.50981192202614,-122.40731007797385
MLS Listing,,Single Family Residential,Gresham,OR,97080,415000,3.0,3.0,Willowbrook,2550.0,7840.0,1978.0,6.0,163.0,,Active,,,RMLS,18296258,N,Y,45.48186245717686,-122.44725624282313
MLS Listing,,Single Family Residential,Gresham,OR,97080,319500,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1153.0,4356.0,2002.0,6.0,277.0,39.0,Active,,,RMLS,18523113,N,Y,45.48477159842448,-122.44315560157554
MLS Listing,,Single Family Residential,Gresham,OR,97080,425000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2066.0,16117.0,1979.0,6.0,206.0,,Active,September-22-2018 12:00 PM,September-22-2018 02:00 PM,RMLS,18516334,N,Y,45.49393585878772,-122.4266508412123
MLS Listing,,Single Family Residential,Portland,OR,97230,324950,3.0,2.0,Portland Northeast,1612.0,7405.0,1980.0,6.0,202.0,,Active,,,RMLS,18126955,N,Y,45.554907595851134,-122.43323070414885
MLS Listing,,Condo/Co-op,Gresham,OR,97030,184500,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1052.0,,2000.0,6.0,175.0,293.0,Active,,,RMLS,18330776,N,Y,45.50405723483034,-122.46594976516964
MLS Listing,,Single Family Residential,Gresham,OR,97030,410000,4.0,3.0,Bon Al Park,2030.0,9583.0,1979.0,7.0,202.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18697487,N,Y,45.49928081831494,-122.46602678168506
MLS Listing,,Single Family Residential,Fairview,OR,97024,649900,5.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3992.0,37897.0,1923.0,7.0,163.0,,Active,September-22-2018 12:00 PM,September-22-2018 03:00 PM,RMLS,18048318,N,Y,45.525637759476695,-122.4673069405233
MLS Listing,,Single Family Residential,Gresham,OR,97080,359900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1683.0,8712.0,1979.0,7.0,214.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18350140,N,Y,45.48957900332866,-122.39745639667134
MLS Listing,,Single Family Residential,Gresham,OR,97080,625000,4.0,2.5,Hilltop View Estates,4463.0,17859.0,2018.0,7.0,140.0,1000.0,Active,,,RMLS,18186632,N,Y,45.49114630609788,-122.39562549390213
MLS Listing,,Single Family Residential,Portland,OR,97230,315000,3.0,2.0,Rockwood,1684.0,6969.0,1964.0,8.0,187.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18202357,N,Y,45.53058509145557,-122.48673700854444
MLS Listing,,Single Family Residential,Gresham,OR,97030,329900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1584.0,3484.0,2008.0,8.0,208.0,,Active,,,RMLS,18288033,N,Y,45.533842137805884,-122.43023126219411
MLS Listing,,Single Family Residential,Gresham,OR,97080,420000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",1995.0,9583.0,1985.0,8.0,211.0,,Active,,,RMLS,18449828,N,Y,45.50205656023606,-122.45811103976392
MLS Listing,,Single Family Residential,Gresham,OR,97080,330000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1592.0,4791.0,2006.0,8.0,207.0,,Active,,,RMLS,18463610,N,Y,45.470037659980306,-122.3923672400197
MLS Listing,,Single Family Residential,Gresham,OR,97030,387900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2008.0,6969.0,1986.0,8.0,193.0,,Active,,,RMLS,18381517,N,Y,45.523963965076746,-122.43386393492324
MLS Listing,,Condo/Co-op,Gresham,OR,97030,155000,2.0,1.0,"Gresham, Sandy, Troutdale, Corbett",865.0,,1975.0,8.0,179.0,231.0,Active,,,RMLS,18378291,N,Y,45.505099076153684,-122.4212432238463
MLS Listing,,Townhouse,Portland,OR,97236,307000,3.0,2.5,Olivia Lane,1802.0,2613.0,2007.0,9.0,170.0,,Active,,,RMLS,18422626,N,Y,45.517531252991795,-122.45426334700821
MLS Listing,,Condo/Co-op,Gresham,OR,97030,187500,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",952.0,,1969.0,9.0,197.0,300.0,Active,September-21-2018 04:00 PM,September-21-2018 05:00 PM,RMLS,18613354,N,Y,45.495843900833485,-122.42854719916652
MLS Listing,,Townhouse,Gresham,OR,97030,214500,1.0,1.0,"Gresham, Sandy, Troutdale, Corbett",800.0,1306.0,2005.0,9.0,268.0,,Active,,,RMLS,18238781,N,Y,45.49344089300637,-122.41501010699363
MLS Listing,,Single Family Residential,Portland,OR,97230,300000,3.0,1.0,DELLAROSE,1538.0,7405.0,1964.0,9.0,195.0,,Active,,,RMLS,18352126,N,Y,45.52158857195149,-122.4600198280485
MLS Listing,,Single Family Residential,Gresham,OR,97030,369000,4.0,3.0,NE Gresham,1996.0,8276.0,1973.0,9.0,185.0,,Active,,,RMLS,18193542,N,Y,45.521838307420616,-122.39497869257937
MLS Listing,,Single Family Residential,Gresham,OR,97030,419000,3.0,4.0,Wallula Heights,2604.0,9147.0,1939.0,9.0,161.0,,Active,,,RMLS,18128295,N,Y,45.508075541653305,-122.4342873583467
MLS Listing,,Single Family Residential,Gresham,OR,97080,364000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2592.0,13503.0,1973.0,10.0,140.0,,Active,,,RMLS,18222827,N,Y,45.461604339916484,-122.44384116008352
MLS Listing,,Single Family Residential,Gresham,OR,97030,398500,4.0,2.5,Powell Valley,2815.0,6969.0,1990.0,10.0,142.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18244518,N,Y,45.515737753960984,-122.388075746039
MLS Listing,,Single Family Residential,Gresham,OR,97030,365000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1714.0,8712.0,1987.0,10.0,213.0,,Active,,,RMLS,18283394,N,Y,45.49869071750311,-122.38946018249689
MLS Listing,,Single Family Residential,Gresham,OR,97080,330000,3.0,1.0,"Gresham, Sandy, Troutdale, Corbett",1296.0,14374.0,1973.0,11.0,255.0,,Active,September-23-2018 12:00 PM,September-23-2018 03:00 PM,RMLS,18662644,N,Y,45.490003515310825,-122.33888978468917
MLS Listing,,Single Family Residential,Gresham,OR,97080,489900,5.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2889.0,,2018.0,11.0,170.0,,Active,,,RMLS,18171061,N,Y,45.46743369014398,-122.46226630985602
MLS Listing,,Single Family Residential,Gresham,OR,97080,459900,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2448.0,,2018.0,11.0,188.0,,Active,,,RMLS,18034056,N,Y,45.46656581528596,-122.46313418471404
MLS Listing,,Single Family Residential,Portland,OR,97230,589000,3.0,3.0,NE PORTLAND,1951.0,,2008.0,12.0,302.0,295.0,Active,,,RMLS,18219937,N,Y,45.561413975356274,-122.47068602464373
MLS Listing,,Single Family Residential,Gresham,OR,97080,334900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1420.0,7405.0,2004.0,12.0,236.0,,Active,,,RMLS,18609662,N,Y,45.48771509943264,-122.43129500056737
MLS Listing,,Condo/Co-op,Gresham,OR,97030,199900,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",952.0,,1969.0,13.0,210.0,302.0,Active,,,RMLS,18412450,N,Y,45.47963424130776,-122.44630205869224
MLS Listing,,Single Family Residential,Portland,OR,97230,349950,3.0,2.5,Reeds Place,2133.0,3920.0,2006.0,13.0,164.0,,Active,,,RMLS,18465613,N,Y,45.52418403665369,-122.45942996334631
MLS Listing,,Single Family Residential,Gresham,OR,97080,475150,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",2557.0,,2018.0,13.0,186.0,,Active,September-21-2018 12:00 PM,September-21-2018 06:00 PM,RMLS,18427656,N,Y,45.49750548761634,-122.43219451238366
MLS Listing,,Single Family Residential,Gresham,OR,97080,499000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2887.0,10018.0,1992.0,13.0,173.0,,Active,,,RMLS,18460624,N,Y,45.47638550569436,-122.45758479430563
MLS Listing,,Condo/Co-op,Gresham,OR,97030,176500,2.0,1.0,"Gresham, Sandy, Troutdale, Corbett",962.0,,1974.0,13.0,183.0,387.0,Active,,,RMLS,18304926,N,Y,45.52913414781284,-122.38278245218716
MLS Listing,,Single Family Residential,Gresham,OR,97080,669934,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2527.0,43560.0,2018.0,13.0,265.0,,Active,September-22-2018 12:00 PM,September-22-2018 05:00 PM,RMLS,18251129,N,Y,45.474228656313876,-122.36173734368612
MLS Listing,,Single Family Residential,Portland,OR,97230,317000,3.0,1.5,Portland Northeast,1400.0,6969.0,1960.0,14.0,226.0,,Active,September-22-2018 01:00 PM,September-22-2018 03:00 PM,RMLS,18377740,N,Y,45.52866083166845,-122.47057716833156
MLS Listing,,Single Family Residential,Gresham,OR,97030,299900,4.0,1.5,"Gresham, Sandy, Troutdale, Corbett",1531.0,6969.0,1977.0,14.0,196.0,,Active,,,RMLS,18399157,N,Y,45.51516308433564,-122.38754521566435
MLS Listing,,Single Family Residential,Portland,OR,97230,335000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1627.0,6969.0,1971.0,14.0,206.0,,Active,,,RMLS,18487962,N,Y,45.56514149741435,-122.42945940258565
MLS Listing,,Single Family Residential,Portland,OR,97233,327700,4.0,2.0,Wauna Vista,2880.0,8712.0,1958.0,14.0,114.0,,Active,,,RMLS,18172437,N,Y,45.51929984361817,-122.49103865638183
MLS Listing,,Single Family Residential,Portland,OR,97233,254900,3.0,1.0,Portland Northeast,1430.0,7405.0,1963.0,14.0,178.0,,Active,,,RMLS,18006414,N,Y,45.50087024967846,-122.48664585032155
MLS Listing,,Single Family Residential,Gresham,OR,97080,384900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1833.0,,2018.0,14.0,210.0,,Active,,,RMLS,18255937,N,Y,45.470230807029516,-122.39314919297048
MLS Listing,,Single Family Residential,Gresham,OR,97030,359000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1835.0,7840.0,1978.0,14.0,196.0,,Active,,,RMLS,18461749,N,Y,45.5011341675536,-122.3929331324464
MLS Listing,,Vacant Land,Gresham,OR,97030,170000,,,"Gresham, Sandy, Troutdale, Corbett",,14810.0,,14.0,,,Active,,,RMLS,18467219,N,Y,45.52138564794678,-122.44276835205322
MLS Listing,,Single Family Residential,Gresham,OR,97080,475000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2846.0,5662.0,2014.0,14.0,167.0,34.0,Active,,,RMLS,18611981,N,Y,45.503945001770695,-122.42663779822931
MLS Listing,,Single Family Residential,Portland,OR,97230,599950,6.0,5.0,Portland Northeast,4809.0,6969.0,1989.0,14.0,125.0,,Active,September-23-2018 01:00 PM,September-23-2018 02:30 PM,RMLS,18479589,N,Y,45.55946475967569,-122.47428114032431
MLS Listing,,Single Family Residential,Gresham,OR,97080,434900,4.0,2.5,FILBERT HILL,2674.0,10018.0,1989.0,15.0,163.0,,Active,,,RMLS,18172413,N,Y,45.48833042942347,-122.45075287057654
MLS Listing,,Single Family Residential,Gresham,OR,97030,269900,2.0,1.0,"Gresham, Sandy, Troutdale, Corbett",784.0,6534.0,1949.0,15.0,344.0,,Active,,,RMLS,18312829,N,Y,45.51223633616571,-122.4472717638343
MLS Listing,,Single Family Residential,Gresham,OR,97080,225000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1388.0,10454.0,1946.0,15.0,162.0,,Active,,,RMLS,18240192,N,Y,45.4873173861098,-122.42107441389021
MLS Listing,,Single Family Residential,Portland,OR,97233,289000,3.0,1.0,Portland Southeast,1368.0,6969.0,1960.0,15.0,211.0,,Active,,,RMLS,18121526,N,Y,45.53360243493012,-122.46474226506986
MLS Listing,,Single Family Residential,Gresham,OR,97080,366900,4.0,2.5,KELLY CREEK ESTATES,2058.0,4791.0,2001.0,16.0,178.0,12.0,Active,,,RMLS,18430420,N,Y,45.48034087639401,-122.38445872360599
MLS Listing,,Single Family Residential,Gresham,OR,97080,315995,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1497.0,,2018.0,16.0,211.0,83.0,Active,,,RMLS,18111919,N,Y,45.48522038994787,-122.42884572873814
MLS Listing,,Single Family Residential,Gresham,OR,97030,389000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2200.0,3049.0,2008.0,16.0,177.0,,Active,,,RMLS,18407305,N,Y,45.519680644716495,-122.44441805528352
MLS Listing,,Single Family Residential,Gresham,OR,97080,499900,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2811.0,5227.0,2017.0,16.0,178.0,25.0,Active,,,RMLS,18396804,N,Y,45.48647428474983,-122.45879721525017
MLS Listing,,Single Family Residential,Gresham,OR,97030,369000,3.0,2.5,SUNDERLAND,2078.0,8712.0,1994.0,17.0,178.0,,Active,,,RMLS,18313168,N,Y,45.49912350546715,-122.39345299453285
MLS Listing,,Single Family Residential,Gresham,OR,97030,319900,2.0,2.0,Red Oak Square,1588.0,7405.0,1979.0,18.0,201.0,,Active,,,RMLS,18456393,N,Y,45.551722408583984,-122.388672191416
MLS Listing,,Single Family Residential,Portland,OR,97233,299950,3.0,1.5,"Gresham, Sandy, Troutdale, Corbett",1088.0,6969.0,1981.0,19.0,276.0,,Active,,,RMLS,18233908,N,Y,45.53448300051884,-122.44730739948115
MLS Listing,,Single Family Residential,Portland,OR,97230,450000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1502.0,24393.0,1947.0,19.0,300.0,,Active,,,RMLS,18573400,N,Y,45.5538518313528,-122.42417496864721
MLS Listing,,Single Family Residential,Gresham,OR,97080,669833,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2800.0,9583.0,2018.0,19.0,239.0,,Active,,,RMLS,18003220,N,Y,45.48210499900747,-122.40520500099252
MLS Listing,,Single Family Residential,Gresham,OR,97080,627000,4.0,2.5,Hilltop View Estates,2384.0,9147.0,2018.0,19.0,263.0,,Active,,,RMLS,18043220,N,Y,45.44949402747728,-122.43821497252272
MLS Listing,,Single Family Residential,Portland,OR,97230,483000,4.0,2.5,Halsey Highlands,2399.0,,2018.0,19.0,201.0,,Active,,,RMLS,18404645,N,Y,45.55658542759233,-122.43765127240768
MLS Listing,,Single Family Residential,Portland,OR,97230,495000,4.0,3.0,Halsey Highlands,2698.0,,2018.0,20.0,183.0,25.0,Active,,,RMLS,18625148,N,Y,45.55621747894552,-122.43801922105449
MLS Listing,,Single Family Residential,Gresham,OR,97030,519950,4.0,2.0,East Hill,2658.0,18730.0,1953.0,20.0,196.0,,Active,,,RMLS,18333012,N,Y,45.49333837202683,-122.45123932797317
MLS Listing,,Single Family Residential,Portland,OR,97233,199900,1.0,1.0,VERDANTA,620.0,7405.0,1950.0,20.0,322.0,,Active,,,RMLS,18206639,N,Y,45.51649382139766,-122.49105217860233
MLS Listing,,Townhouse,Gresham,OR,97030,209900,3.0,1.5,COUNTRY CLUB ESTATE,1296.0,,1969.0,20.0,162.0,400.0,Active,,,RMLS,18073011,N,Y,45.51811923203184,-122.40756986796815
MLS Listing,,Single Family Residential,Portland,OR,97230,379500,5.0,2.5,Wilkes East,2631.0,6969.0,1967.0,20.0,144.0,,Active,,,RMLS,18011879,N,Y,45.54152013707347,-122.46888456292653
MLS Listing,,Single Family Residential,Gresham,OR,97030,335000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1576.0,7840.0,1978.0,21.0,213.0,,Active,,,RMLS,18672125,N,Y,45.512703548507076,-122.37606435149293
MLS Listing,,Multi-Family (2-4 Unit),Gresham,OR,97030,649900,8.0,7.0,RED SUNSET PARK,3648.0,,2014.0,21.0,178.0,,Active,,,RMLS,18126322,N,Y,45.51788272652244,-122.40880037347758
MLS Listing,,Single Family Residential,Gresham,OR,97080,425000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2500.0,5662.0,2009.0,21.0,170.0,,Active,,,RMLS,18561064,N,Y,45.48168798050703,-122.42319011949296
MLS Listing,,Single Family Residential,Gresham,OR,97080,364500,3.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2064.0,3484.0,2004.0,21.0,177.0,,Active,,,RMLS,18053995,N,Y,45.46058140370591,-122.46493079629408
MLS Listing,,Single Family Residential,Gresham,OR,97080,895000,4.0,5.0,"Gresham, Sandy, Troutdale, Corbett",5745.0,215186.0,1990.0,22.0,156.0,,Active,,,RMLS,18661890,N,Y,45.466897695397186,-122.49406390460281
MLS Listing,,Single Family Residential,Gresham,OR,97030,324500,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1624.0,8712.0,1996.0,22.0,200.0,,Active,,,RMLS,18106362,N,Y,45.512171523638436,-122.44441897636156
MLS Listing,,Multi-Family (5+ Unit),Gresham,OR,97080,950000,7.0,6.0,"Gresham, Sandy, Troutdale, Corbett",4836.0,,1953.0,22.0,196.0,,Active,,,RMLS,18616440,N,Y,45.470990448686216,-122.34568615131377
MLS Listing,,Townhouse,Gresham,OR,97030,279000,3.0,3.5,"Gresham, Sandy, Troutdale, Corbett",1856.0,871.0,2006.0,22.0,150.0,285.0,Active,,,RMLS,18019860,N,Y,45.51762523094739,-122.4354231690526
MLS Listing,,Single Family Residential,Portland,OR,97230,309000,3.0,1.0,Portland Northeast,1412.0,12632.0,1959.0,22.0,219.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18135771,N,Y,45.55242083229319,-122.4634864677068
MLS Listing,,Multi-Family (2-4 Unit),Portland,OR,97230,775000,8.0,8.0,Sandstone,5708.0,,1994.0,24.0,136.0,,Active,,,RMLS,18090750,N,Y,45.54666030519707,-122.4882182948029
MLS Listing,,Single Family Residential,Gresham,OR,97030,358000,3.0,2.0,CARLSBERRY PLACE,1503.0,7405.0,1982.0,24.0,238.0,,Active,,,RMLS,18646676,N,Y,45.540180905061966,-122.41096069493803
MLS Listing,,Single Family Residential,Gresham,OR,97030,329800,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1562.0,4356.0,2004.0,24.0,211.0,,Active,,,RMLS,18078539,N,Y,45.52032838669219,-122.37142081330781
MLS Listing,,Single Family Residential,Gresham,OR,97030,350000,3.0,2.0,South Down,1305.0,12196.0,1977.0,25.0,268.0,,Active,September-23-2018 12:00 PM,September-23-2018 03:00 PM,RMLS,18354264,N,Y,45.50993100468897,-122.42353889531103
MLS Listing,,Single Family Residential,Gresham,OR,97080,414950,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2261.0,7840.0,1993.0,26.0,184.0,,Active,,,RMLS,18251003,N,Y,45.48430944367348,-122.4455381563265
MLS Listing,,Single Family Residential,Gresham,OR,97030,399800,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1131.0,8276.0,1980.0,27.0,353.0,,Active,,,RMLS,18046830,N,Y,45.513688916150514,-122.43691308384948
MLS Listing,,Single Family Residential,Gresham,OR,97080,495000,4.0,2.5,HISTORIC SOUTHEAST,2629.0,21344.0,1978.0,27.0,188.0,,Active,,,RMLS,18463784,N,Y,45.52071395324823,-122.39246854675177
MLS Listing,,Single Family Residential,Fairview,OR,97024,474900,4.0,2.5,BLUE HERON SHORES 02,2164.0,7840.0,2000.0,27.0,219.0,30.0,Active,,,RMLS,18413031,N,Y,45.56076160056303,-122.44137989943697
MLS Listing,,Single Family Residential,Portland,OR,97230,285000,2.0,1.0,Portland Northeast,1012.0,6534.0,1953.0,27.0,282.0,,Active,,,RMLS,18547488,N,Y,45.55559682487719,-122.4715394751228
MLS Listing,,Condo/Co-op,Gresham,OR,97030,279000,2.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1627.0,,2001.0,27.0,171.0,182.0,Active,,,RMLS,18297250,N,Y,45.50450581353245,-122.45483618646755
MLS Listing,,Single Family Residential,Gresham,OR,97030,339900,3.0,1.5,"Gresham, Sandy, Troutdale, Corbett",1490.0,7405.0,1979.0,28.0,228.0,,Active,,,RMLS,18652523,N,Y,45.50301785312836,-122.42450314687166
MLS Listing,,Single Family Residential,Portland,OR,97233,265000,2.0,1.0,Portland Southeast,948.0,7405.0,1957.0,28.0,280.0,,Active,September-22-2018 12:00 PM,September-22-2018 02:00 PM,RMLS,18457180,N,Y,45.535662489340915,-122.47445221065908
MLS Listing,,Single Family Residential,Gresham,OR,97080,419900,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2327.0,,2018.0,28.0,180.0,,Active,,,RMLS,18186050,N,Y,45.48074568464144,-122.38346181535854
MLS Listing,,Mobile/Manufactured Home,Gresham,OR,97080,70000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1296.0,,1994.0,28.0,54.0,,Active,,,RMLS,18026680,N,Y,45.51465824762642,-122.3864882523736
MLS Listing,,Single Family Residential,Gresham,OR,97030,375000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2696.0,8276.0,1960.0,28.0,139.0,,Active,,,RMLS,18478183,N,Y,45.524288663091845,-122.44867733690816
MLS Listing,,Single Family Residential,Gresham,OR,97080,409000,4.0,3.0,Hunters Highland,2139.0,9583.0,1994.0,28.0,191.0,,Active,,,RMLS,18128707,N,Y,45.49824119690882,-122.4520664030912
MLS Listing,,Single Family Residential,Gresham,OR,97080,319500,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1476.0,3484.0,2004.0,28.0,216.0,39.0,Active,,,RMLS,18354539,N,Y,45.51532676171684,-122.41299173828315
MLS Listing,,Single Family Residential,Gresham,OR,97080,379950,4.0,2.5,Portland Southeast,2053.0,5227.0,2006.0,29.0,185.0,,Active,,,RMLS,18372039,N,Y,45.48596686436105,-122.44261783563896
MLS Listing,,Single Family Residential,Gresham,OR,97080,350000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1727.0,6098.0,2006.0,30.0,203.0,,Active,,,RMLS,18072334,N,Y,45.490833501909464,-122.46189089809054
MLS Listing,,Multi-Family (2-4 Unit),Gresham,OR,97080,695000,8.0,8.0,"Gresham, Sandy, Troutdale, Corbett",3960.0,,1976.0,30.0,176.0,,Active,,,RMLS,18340312,N,Y,45.515866822128906,-122.4082956778711
MLS Listing,,Single Family Residential,Gresham,OR,97030,499950,5.0,2.5,"Gresham, Sandy, Troutdale, Corbett",3062.0,10890.0,1957.0,30.0,163.0,,Active,,,RMLS,18219374,N,Y,45.49421867992082,-122.44831822007919
MLS Listing,,Single Family Residential,Gresham,OR,97030,375000,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1868.0,6969.0,1987.0,30.0,201.0,,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18537565,N,Y,45.50890681504175,-122.44858728495826
MLS Listing,,Single Family Residential,Gresham,OR,97030,439000,3.0,2.0,EAST HILL,1949.0,12196.0,1973.0,30.0,225.0,,Active,,,RMLS,18077090,N,Y,45.4935272130003,-122.45078068699968
MLS Listing,,Multi-Family (2-4 Unit),Gresham,OR,97080,545000,7.0,4.0,"Gresham, Sandy, Troutdale, Corbett",3286.0,,1966.0,30.0,166.0,,Active,,,RMLS,18033852,N,Y,45.50379481390178,-122.41686318609821
MLS Listing,,Mobile/Manufactured Home,Gresham,OR,97080,98600,3.0,2.0,Hogan Meadows,1620.0,,2006.0,30.0,61.0,,Active,,,RMLS,18490629,N,Y,45.535397358235656,-122.36574914176435
MLS Listing,,Single Family Residential,Gresham,OR,97030,324900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1600.0,5662.0,1973.0,30.0,203.0,33.0,Active,,,RMLS,18241471,N,Y,45.5444669667602,-122.42800443323982
MLS Listing,,Townhouse,Gresham,OR,97080,249900,3.0,2.5,KELLY CREEK ESTATES,1514.0,2613.0,2002.0,31.0,165.0,152.0,Active,,,RMLS,18569675,N,Y,45.491827504467146,-122.36589189553285
MLS Listing,,Single Family Residential,Portland,OR,97230,315000,2.0,2.0,Big Eddy Marina,1266.0,,2014.0,31.0,249.0,,Active,,,RMLS,18409896,N,Y,45.5347435013038,-122.4839784986962
MLS Listing,,Single Family Residential,Portland,OR,97230,259900,3.0,1.5,GLENDOVEER ACRES,1518.0,8276.0,1943.0,31.0,171.0,,Active,,,RMLS,18012927,N,Y,45.536682253253076,-122.49340804674692
MLS Listing,,Single Family Residential,Gresham,OR,97030,329000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1532.0,7405.0,,31.0,215.0,,Active,,,RMLS,18595033,N,Y,45.517932765841735,-122.39887243415826
MLS Listing,,Mobile/Manufactured Home,Gresham,OR,97080,314900,2.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1404.0,10018.0,2003.0,31.0,224.0,,Active,,,RMLS,18042471,N,Y,45.46754295010202,-122.33740624989797
